transaction_id,customer_id,order_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_source,failure_step,attempt_number,checkout_started,checkout_duration_sec,is_subscription,subscription_status,device_type,is_new_device,hour_of_day,day_of_week
TXN1000192,C101652,order_1000192,2844.59,INR,upi,2026-04-01 14:31:43,success,,,,1,False,61.5,False,,mobile,False,14,2
TXN1000193,C101518,order_1000193,332.69,INR,card,2026-04-09 23:44:23,failed,network_error,network,authentication,1,True,142.7,False,,mobile,True,23,3
TXN1000194,C102170,order_1000194,7182.52,INR,upi,2026-05-21 23:07:01,success,,,,1,False,60.6,False,,mobile,False,23,3
TXN1000195,C101486,order_1000195,12661.21,INR,upi,2026-01-19 12:41:48,success,,,,1,False,116.9,False,,mobile,False,12,0
TXN1000196,C102031,order_1000196,19209.02,INR,upi,2026-02-07 07:19:51,success,,,,1,False,128.2,False,,mobile,False,7,5
TXN1000197,C101297,order_1000197,5803.73,INR,card,2026-01-10 13:48:29,abandoned,,,,1,True,91.4,False,,desktop,True,13,5
TXN1000198,C101591,order_1000198,6874.05,INR,upi,2026-02-24 13:18:31,failed,insufficient_funds,customer,authorization,2,True,132.5,False,,mobile,False,13,1
TXN1000199,C100387,order_1000199,16363.8,INR,card,2026-03-08 17:39:24,success,,,,1,False,71.0,False,,mobile,False,17,6
TXN1000200,C102480,order_1000200,13071.42,INR,card,2026-01-22 17:40:18,success,,,,1,False,61.2,False,,desktop,False,17,3
TXN1000201,C100067,order_1000201,9927.83,INR,upi,2026-01-21 04:18:02,success,,,,1,False,20.9,False,,mobile,False,4,2
TXN1000202,C102420,order_1000202,1572.77,INR,card,2026-03-26 09:43:20,success,,,,1,False,59.9,False,,mobile,True,9,3
TXN1000203,C101440,order_1000203,3247.99,INR,netbanking,2026-01-26 05:10:53,success,,,,1,False,67.0,False,,desktop,False,5,0
TXN1000204,C100843,order_1000204,838.34,INR,card,2026-05-12 07:06:45,failed,insufficient_funds,customer,authentication,1,True,119.9,False,,desktop,False,7,1
TXN1000205,C101058,order_1000205,1228.35,INR,card,2026-05-03 07:24:06,success,,,,1,False,111.1,False,,mobile,False,7,6
TXN1000206,C100191,order_1000206,4618.73,INR,card,2026-04-14 21:03:08,success,,,,1,False,105.2,False,,mobile,False,21,1
TXN1000207,C101025,order_1000207,7915.46,INR,upi,2026-03-27 13:54:30,success,,,,1,False,62.9,False,,mobile,False,13,4
TXN1000208,C100177,order_1000208,37278.05,INR,wallet,2026-06-08 03:08:07,success,,,,1,False,111.8,False,,mobile,False,3,0
TXN1000209,C101075,order_1000209,6548.88,INR,upi,2026-04-27 15:47:32,success,,,,1,False,99.2,False,,mobile,False,15,0
TXN1000210,C100340,order_1000210,1975.62,INR,upi,2026-06-11 01:05:28,failed,issuer_decline,issuer,authorization,3,True,126.0,False,,tablet,False,1,3
TXN1000211,C100283,order_1000211,9503.6,INR,upi,2026-03-04 12:33:45,success,,,,1,False,5.0,False,,mobile,False,12,2
TXN1000212,C101781,order_1000212,2646.51,INR,upi,2026-04-06 10:46:20,success,,,,1,False,17.3,False,,mobile,True,10,0
TXN1000213,C100448,order_1000213,2191.34,INR,card,2026-01-17 23:23:05,success,,,,1,False,52.8,False,,mobile,True,23,5
TXN1000214,C100837,order_1000214,69581.96,INR,upi,2026-03-29 19:40:33,success,,,,1,False,84.2,False,,mobile,False,19,6
TXN1000215,C101655,order_1000215,7870.68,INR,wallet,2026-01-12 14:55:02,failed,technical_error,system,authorization,3,True,188.4,False,,mobile,False,14,0
TXN1000216,C101261,order_1000216,3129.11,INR,card,2026-03-08 16:38:33,failed,authentication_failed,customer,authentication,1,True,111.6,False,,mobile,False,16,6
TXN1000217,C101284,order_1000217,11159.72,INR,netbanking,2026-01-04 00:25:54,failed,insufficient_funds,customer,authorization,2,True,63.6,False,,mobile,False,0,6
TXN1000218,C101104,order_1000218,1667.48,INR,card,2026-02-13 18:33:43,success,,,,1,False,83.7,False,,desktop,False,18,4
TXN1000219,C101524,order_1000219,1434.98,INR,card,2026-06-05 08:24:58,success,,,,1,False,85.3,False,,mobile,False,8,4
TXN1000220,C101631,order_1000220,5483.23,INR,wallet,2026-05-10 08:49:27,success,,,,1,False,93.4,False,,mobile,False,8,6
TXN1000221,C100323,order_1000221,4664.24,INR,netbanking,2026-06-23 14:42:53,failed,insufficient_funds,customer,authorization,3,True,147.5,False,,mobile,False,14,1
TXN1000222,C102407,order_1000222,870.96,INR,card,2026-06-22 03:43:35,success,,,,1,False,70.1,False,,mobile,False,3,0
TXN1000223,C102035,order_1000223,2069.95,INR,upi,2026-01-27 23:36:18,failed,issuer_decline,issuer,authorization,2,True,145.5,False,,mobile,False,23,1
TXN1000224,C101060,order_1000224,34417.03,INR,upi,2026-02-02 11:49:42,subscription_failed,network_error,network,authentication,3,True,169.0,True,pending,desktop,False,11,0
TXN1000225,C100931,order_1000225,2580.57,INR,upi,2026-06-20 07:19:36,failed,authentication_failed,customer,authentication,2,True,8.0,False,,mobile,False,7,5
TXN1000226,C101814,order_1000226,4530.9,INR,upi,2026-05-26 06:14:19,success,,,,1,False,18.7,False,,desktop,False,6,1
TXN1000227,C101532,order_1000227,2773.99,INR,card,2026-02-17 10:30:18,failed,insufficient_funds,customer,authentication,1,True,99.5,False,,desktop,False,10,1
TXN1000228,C102007,order_1000228,2786.41,INR,upi,2026-02-25 23:50:56,success,,,,1,False,85.0,False,,mobile,False,23,2
TXN1000229,C101164,order_1000229,4633.01,INR,card,2026-04-27 02:05:28,subscription_failed,limit_exceeded,customer,authorization,1,True,67.2,True,pending,mobile,True,2,0
TXN1000230,C101103,order_1000230,4709.02,INR,netbanking,2026-04-09 14:11:29,success,,,,1,False,89.9,False,,mobile,False,14,3
TXN1000231,C101170,order_1000231,4399.65,INR,upi,2026-03-10 08:12:43,failed,technical_error,system,payment_initiation,2,True,81.5,False,,mobile,False,8,1
TXN1000232,C100739,order_1000232,6714.88,INR,netbanking,2026-03-02 19:29:23,success,,,,1,False,136.7,False,,mobile,False,19,0
TXN1000233,C101946,order_1000233,7295.53,INR,netbanking,2026-04-22 08:44:29,failed,insufficient_funds,customer,capture,1,True,8.0,False,,mobile,True,8,2
TXN1000234,C101990,order_1000234,2024.8,INR,card,2026-06-15 12:02:37,success,,,,1,False,71.6,False,,desktop,False,12,0
TXN1000235,C100275,order_1000235,15051.89,INR,netbanking,2026-06-01 17:39:18,success,,,,1,False,83.9,False,,desktop,False,17,0
TXN1000236,C100233,order_1000236,35558.57,INR,netbanking,2026-05-15 15:11:30,success,,,,1,False,72.4,False,,mobile,False,15,4
TXN1000237,C100186,order_1000237,9225.78,INR,upi,2026-06-04 22:18:42,success,,,,1,False,13.6,False,,desktop,False,22,3
TXN1000238,C100823,order_1000238,2997.75,INR,upi,2026-01-11 14:44:11,success,,,,1,False,66.1,False,,mobile,False,14,6
TXN1000239,C100252,order_1000239,10175.63,INR,upi,2026-06-06 10:01:36,abandoned,,,,1,True,108.0,False,,mobile,False,10,5
TXN1000240,C101424,order_1000240,3453.74,INR,upi,2026-03-12 22:39:10,success,,,,1,False,57.1,False,,mobile,False,22,3
TXN1000241,C102488,order_1000241,1466.02,INR,netbanking,2026-02-17 15:12:16,failed,insufficient_funds,customer,authentication,2,True,95.2,False,,desktop,True,15,1
TXN1000242,C101762,order_1000242,9317.26,INR,upi,2026-06-05 19:22:11,success,,,,1,False,24.9,False,,mobile,False,19,4
TXN1000243,C102317,order_1000243,15438.71,INR,upi,2026-05-20 20:03:26,failed,limit_exceeded,customer,authentication,2,True,45.8,False,,mobile,False,20,2
TXN1000244,C100371,order_1000244,4267.24,INR,netbanking,2026-01-15 14:45:58,subscription_failed,network_error,network,payment_initiation,1,True,87.6,True,pending,mobile,False,14,3
TXN1000245,C101751,order_1000245,783.39,INR,card,2026-03-04 20:42:23,success,,,,1,False,49.1,False,,desktop,False,20,2
TXN1000246,C101821,order_1000246,5975.97,INR,upi,2026-05-01 11:24:21,subscription_failed,limit_exceeded,customer,authorization,2,True,85.9,True,halted,desktop,False,11,4
TXN1000247,C101118,order_1000247,7510.09,INR,card,2026-02-02 11:03:39,failed,issuer_decline,issuer,authentication,1,True,64.2,False,,mobile,False,11,0
TXN1000248,C101864,order_1000248,3129.53,INR,upi,2026-01-31 10:31:08,success,,,,1,False,76.0,False,,desktop,False,10,5
TXN1000249,C100212,order_1000249,1361.38,INR,card,2026-02-25 12:30:08,success,,,,1,False,67.2,False,,mobile,False,12,2
TXN1000250,C101538,order_1000250,2766.38,INR,netbanking,2026-02-26 14:46:11,subscription_failed,issuer_decline,issuer,authentication,1,True,44.0,True,pending,mobile,False,14,3
TXN1000251,C102052,order_1000251,1442.24,INR,card,2026-03-04 15:40:53,abandoned,,,,1,True,73.9,False,,mobile,False,15,2
TXN1000252,C100982,order_1000252,10866.53,INR,netbanking,2026-05-23 20:39:42,success,,,,1,False,41.4,False,,desktop,False,20,5
TXN1000253,C100473,order_1000253,2849.03,INR,upi,2026-04-12 10:12:18,success,,,,1,False,28.1,False,,desktop,True,10,6
TXN1000254,C100025,order_1000254,1782.04,INR,card,2026-03-22 06:40:05,success,,,,1,False,131.2,False,,desktop,False,6,6
TXN1000255,C100682,order_1000255,356.67,INR,card,2026-04-22 02:29:52,success,,,,1,False,84.9,False,,mobile,False,2,2
TXN1000256,C102053,order_1000256,10159.19,INR,upi,2026-06-25 15:30:42,success,,,,1,False,123.2,False,,mobile,False,15,3
TXN1000257,C102101,order_1000257,906.32,INR,netbanking,2026-03-13 18:50:03,subscription_failed,technical_error,system,authentication,1,True,25.1,True,pending,desktop,False,18,4
TXN1000258,C101542,order_1000258,4327.13,INR,upi,2026-03-26 01:55:48,abandoned,,,,1,True,75.2,False,,mobile,False,1,3
TXN1000259,C100643,order_1000259,5012.58,INR,netbanking,2026-05-29 21:50:23,success,,,,1,False,40.9,False,,mobile,False,21,4
TXN1000260,C100649,order_1000260,884.01,INR,upi,2026-02-06 10:18:27,success,,,,1,False,13.2,False,,mobile,False,10,4
TXN1000261,C102111,order_1000261,2876.01,INR,wallet,2026-01-10 14:22:09,success,,,,1,False,85.0,False,,mobile,False,14,5
TXN1000262,C101459,order_1000262,2517.19,INR,netbanking,2026-04-20 08:25:08,abandoned,,,,1,True,74.3,False,,desktop,False,8,0
TXN1000263,C101964,order_1000263,7608.1,INR,netbanking,2026-06-06 02:21:06,failed,insufficient_funds,customer,authorization,1,True,8.0,False,,mobile,False,2,5
TXN1000264,C100925,order_1000264,1317.58,INR,card,2026-04-22 12:53:43,abandoned,,,,1,True,8.0,False,,desktop,False,12,2
TXN1000265,C102093,order_1000265,2280.05,INR,upi,2026-05-12 09:45:18,failed,issuer_decline,issuer,authentication,2,True,124.7,False,,mobile,False,9,1
TXN1000266,C101176,order_1000266,3235.95,INR,upi,2026-01-31 06:22:08,success,,,,1,False,82.0,False,,mobile,False,6,5
TXN1000267,C101685,order_1000267,27335.7,INR,card,2026-03-07 12:33:04,success,,,,1,False,81.5,False,,mobile,False,12,5
TXN1000268,C102128,order_1000268,4014.72,INR,upi,2026-02-26 16:48:09,failed,issuer_decline,issuer,authentication,1,True,42.8,False,,mobile,False,16,3
TXN1000269,C100880,order_1000269,4282.65,INR,upi,2026-04-21 20:33:12,failed,limit_exceeded,customer,authentication,2,True,196.6,False,,mobile,False,20,1
TXN1000270,C101969,order_1000270,4999.92,INR,upi,2026-02-16 02:50:46,failed,insufficient_funds,customer,authorization,3,True,8.0,False,,desktop,False,2,0
TXN1000271,C101632,order_1000271,1991.57,INR,card,2026-03-19 12:22:54,failed,issuer_decline,issuer,authentication,2,True,85.4,False,,mobile,False,12,3
TXN1000272,C101243,order_1000272,1504.15,INR,card,2026-01-25 09:20:37,success,,,,1,False,76.9,False,,desktop,True,9,6
TXN1000273,C102072,order_1000273,5456.6,INR,card,2026-01-20 11:56:51,success,,,,1,False,17.1,False,,mobile,False,11,1
TXN1000274,C101099,order_1000274,8036.01,INR,card,2026-02-24 13:12:27,abandoned,,,,1,True,58.1,False,,mobile,False,13,1
TXN1000275,C101873,order_1000275,14547.32,INR,card,2026-06-23 11:41:28,success,,,,1,False,18.3,False,,mobile,False,11,1
TXN1000276,C100190,order_1000276,27569.4,INR,netbanking,2026-01-17 15:28:54,success,,,,1,False,44.9,False,,mobile,False,15,5
TXN1000277,C102155,order_1000277,12051.98,INR,upi,2026-03-05 13:43:07,failed,network_error,network,authorization,2,True,234.9,False,,mobile,False,13,3
TXN1000278,C102411,order_1000278,19487.68,INR,card,2026-04-07 13:52:12,success,,,,1,False,81.9,False,,mobile,True,13,1
TXN1000279,C102458,order_1000279,1811.23,INR,upi,2026-06-01 13:51:00,failed,issuer_decline,issuer,capture,3,True,68.6,False,,mobile,True,13,0
TXN1000280,C102110,order_1000280,5922.45,INR,upi,2026-01-08 11:25:04,success,,,,1,False,35.5,False,,mobile,False,11,3
TXN1000281,C101725,order_1000281,3617.16,INR,upi,2026-05-21 04:05:51,failed,limit_exceeded,customer,authentication,2,True,45.5,False,,mobile,True,4,3
TXN1000282,C101852,order_1000282,5299.65,INR,upi,2026-05-12 05:39:08,subscription_failed,insufficient_funds,customer,authorization,1,True,33.2,True,pending,mobile,False,5,1
TXN1000283,C102320,order_1000283,2908.03,INR,card,2026-05-17 17:15:16,success,,,,1,False,118.4,False,,mobile,True,17,6
TXN1000284,C101825,order_1000284,1269.26,INR,card,2026-04-19 20:13:50,subscription_failed,insufficient_funds,customer,authentication,2,True,53.2,True,pending,desktop,False,20,6
TXN1000285,C100679,order_1000285,542.71,INR,card,2026-01-07 08:50:18,failed,issuer_decline,issuer,authorization,3,True,160.5,False,,mobile,False,8,2
TXN1000286,C100399,order_1000286,3442.59,INR,card,2026-01-04 20:24:55,abandoned,,,,1,True,160.1,False,,mobile,False,20,6
TXN1000287,C102433,order_1000287,2327.64,INR,upi,2026-05-31 01:30:40,failed,insufficient_funds,customer,authorization,1,True,85.6,False,,mobile,False,1,6
TXN1000288,C100347,order_1000288,7523.91,INR,upi,2026-06-02 22:55:29,success,,,,1,False,58.7,False,,desktop,True,22,1
TXN1000289,C102275,order_1000289,3903.61,INR,upi,2026-03-28 00:46:43,success,,,,1,False,105.3,False,,mobile,False,0,5
TXN1000290,C102339,order_1000290,527.86,INR,upi,2026-03-09 09:30:49,success,,,,1,False,92.0,False,,mobile,True,9,0
TXN1000291,C100103,order_1000291,15271.79,INR,upi,2026-06-07 08:58:18,failed,network_error,network,authorization,1,True,94.8,False,,mobile,False,8,6
TXN1000292,C102018,order_1000292,17765.59,INR,upi,2026-05-30 18:54:13,success,,,,1,False,72.7,False,,tablet,False,18,5
TXN1000293,C101476,order_1000293,1607.48,INR,upi,2026-03-12 10:14:05,success,,,,1,False,67.9,False,,mobile,False,10,3
TXN1000294,C100973,order_1000294,3655.18,INR,upi,2026-01-31 00:41:19,abandoned,,,,1,True,79.2,False,,desktop,False,0,5
TXN1000295,C101257,order_1000295,13064.67,INR,upi,2026-04-27 18:35:35,abandoned,,,,1,True,58.8,False,,desktop,False,18,0
TXN1000296,C101071,order_1000296,1193.57,INR,upi,2026-06-07 10:20:58,failed,limit_exceeded,customer,payment_initiation,2,True,69.0,False,,mobile,False,10,6
TXN1000297,C102039,order_1000297,9117.5,INR,upi,2026-02-24 02:14:49,success,,,,1,False,84.0,False,,mobile,False,2,1
TXN1000298,C101028,order_1000298,2462.77,INR,upi,2026-01-28 08:57:22,failed,insufficient_funds,customer,authorization,3,True,209.1,False,,mobile,False,8,2
TXN1000299,C100315,order_1000299,3998.29,INR,upi,2026-05-11 02:25:49,subscription_failed,issuer_decline,issuer,authentication,1,True,103.9,True,halted,mobile,False,2,0
TXN1000300,C100992,order_1000300,5693.55,INR,card,2026-01-11 18:28:28,success,,,,1,False,27.6,False,,mobile,False,18,6
TXN1000301,C101319,order_1000301,6883.0,INR,upi,2026-06-28 12:50:08,success,,,,1,False,39.9,False,,mobile,False,12,6
TXN1000302,C101125,order_1000302,13310.13,INR,upi,2026-03-11 14:33:40,abandoned,,,,1,True,156.9,False,,mobile,False,14,2
TXN1000303,C101253,order_1000303,1440.66,INR,card,2026-02-27 17:08:30,success,,,,1,False,107.1,False,,mobile,False,17,4
TXN1000304,C102467,order_1000304,825.66,INR,card,2026-06-27 00:21:56,failed,issuer_decline,issuer,authentication,2,True,184.5,False,,mobile,False,0,5
TXN1000305,C100988,order_1000305,5390.52,INR,card,2026-03-01 19:40:28,success,,,,1,False,124.9,False,,desktop,False,19,6
TXN1000306,C102044,order_1000306,16150.35,INR,upi,2026-02-05 20:22:58,success,,,,1,False,5.0,False,,mobile,False,20,3
TXN1000307,C102480,order_1000307,6521.65,INR,wallet,2026-05-15 03:00:16,success,,,,1,False,132.7,False,,mobile,False,3,4
TXN1000308,C102076,order_1000308,18230.68,INR,upi,2026-04-15 16:27:12,failed,network_error,network,authorization,1,True,45.5,False,,desktop,False,16,2
TXN1000309,C101348,order_1000309,479.5,INR,wallet,2026-03-28 19:28:04,failed,authentication_failed,customer,authorization,1,True,138.5,False,,tablet,False,19,5
TXN1000310,C102473,order_1000310,3008.42,INR,card,2026-01-04 12:24:53,abandoned,,,,1,True,137.3,False,,desktop,False,12,6
TXN1000311,C101033,order_1000311,12592.5,INR,upi,2026-02-20 08:58:18,success,,,,1,False,117.9,False,,tablet,False,8,4
TXN1000312,C100698,order_1000312,1230.51,INR,upi,2026-05-06 13:45:14,abandoned,,,,1,True,175.6,False,,mobile,False,13,2
TXN1000313,C102141,order_1000313,9146.97,INR,upi,2026-06-24 14:43:14,success,,,,1,False,89.0,False,,desktop,False,14,2
TXN1000314,C102297,order_1000314,796.47,INR,card,2026-01-07 10:00:36,success,,,,1,False,104.4,False,,mobile,True,10,2
TXN1000315,C100347,order_1000315,6087.55,INR,wallet,2026-01-12 22:52:28,abandoned,,,,1,True,8.0,False,,mobile,True,22,0
TXN1000316,C100798,order_1000316,1745.85,INR,netbanking,2026-01-09 13:07:18,success,,,,1,False,89.3,False,,mobile,False,13,4
TXN1000317,C100718,order_1000317,451.29,INR,wallet,2026-06-07 09:07:27,success,,,,1,False,105.3,False,,desktop,False,9,6
TXN1000318,C102049,order_1000318,2624.25,INR,upi,2026-04-10 23:43:28,success,,,,1,False,75.6,False,,mobile,False,23,4
TXN1000319,C100697,order_1000319,7614.56,INR,upi,2026-01-10 07:30:59,failed,issuer_decline,issuer,authorization,2,True,125.2,False,,mobile,False,7,5
TXN1000320,C101658,order_1000320,933.76,INR,card,2026-04-28 14:38:13,failed,insufficient_funds,customer,authorization,3,True,126.5,False,,mobile,False,14,1
TXN1000321,C102334,order_1000321,2105.89,INR,upi,2026-04-27 01:24:01,abandoned,,,,1,True,49.6,False,,desktop,False,1,0
TXN1000322,C102274,order_1000322,1543.5,INR,upi,2026-01-27 02:01:33,success,,,,1,False,107.5,False,,desktop,True,2,1
TXN1000323,C102200,order_1000323,4318.82,INR,upi,2026-03-05 17:29:29,success,,,,1,False,93.5,False,,mobile,False,17,3
TXN1000324,C101323,order_1000324,2086.36,INR,upi,2026-02-27 09:27:08,success,,,,1,False,96.2,False,,mobile,False,9,4
TXN1000325,C101516,order_1000325,2005.49,INR,card,2026-05-03 05:52:16,subscription_failed,network_error,network,authentication,1,True,89.0,True,pending,mobile,True,5,6
TXN1000326,C101813,order_1000326,2680.03,INR,upi,2026-03-31 18:00:47,success,,,,1,False,53.7,False,,desktop,False,18,1
TXN1000327,C100799,order_1000327,3731.46,INR,upi,2026-04-30 04:52:51,success,,,,1,False,109.4,False,,tablet,False,4,3
TXN1000328,C101252,order_1000328,6643.75,INR,upi,2026-04-18 01:51:10,success,,,,1,False,52.6,False,,mobile,True,1,5
TXN1000329,C101170,order_1000329,2266.33,INR,card,2026-02-21 21:29:52,success,,,,1,False,73.7,False,,mobile,False,21,5
TXN1000330,C102001,order_1000330,10987.14,INR,upi,2026-01-06 01:37:17,failed,insufficient_funds,customer,payment_initiation,1,True,38.4,False,,desktop,True,1,1
TXN1000331,C101427,order_1000331,1808.12,INR,upi,2026-03-05 05:48:26,success,,,,1,False,118.1,False,,mobile,True,5,3
TXN1000332,C101113,order_1000332,15054.32,INR,upi,2026-03-27 17:57:07,failed,network_error,network,authentication,1,True,80.6,False,,desktop,False,17,4
TXN1000333,C101350,order_1000333,7892.63,INR,upi,2026-05-15 02:27:40,success,,,,1,False,100.3,False,,desktop,False,2,4
TXN1000334,C100430,order_1000334,18155.32,INR,card,2026-05-25 02:39:29,success,,,,1,False,54.0,False,,desktop,True,2,0
TXN1000335,C100639,order_1000335,2556.21,INR,upi,2026-01-03 01:34:17,failed,technical_error,system,authorization,3,True,134.2,False,,mobile,False,1,5
TXN1000336,C102001,order_1000336,2630.68,INR,card,2026-06-16 02:34:25,failed,insufficient_funds,customer,authorization,1,True,75.7,False,,desktop,False,2,1
TXN1000337,C100326,order_1000337,3961.32,INR,card,2026-03-09 03:08:40,success,,,,1,False,43.5,False,,mobile,False,3,0
TXN1000338,C101706,order_1000338,6161.73,INR,upi,2026-05-28 04:35:11,failed,insufficient_funds,customer,authorization,2,True,23.5,False,,desktop,True,4,3
